OBJECTID,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Permanent_Identifier,FType,FCode,Shape_Length,Perm_ID,OID_,ComID,TotDASqKM,DivDASqKM
84078,19784491,10/5/2000 0:00,3,233827,Eastside Bypass,3.492,1.80E+13,1,19784259,558,55800,0.03253242,19784491,66187,19784491,1648.0818,918.5535
84080,19784487,11/8/1999 0:00,3, , ,0.116,1.80E+13,1,19784259,558,55800,0.001243371,19784487,66189,19784487,5.1102,5.1102
84082,19784497,11/8/1999 0:00,3, , ,0.115,1.80E+13,1,19784259,558,55800,0.001209596,19784497,66191,19784497,67.7259,67.7259
84084,19784521,11/8/1999 0:00,3, , ,0.112,1.80E+13,1,19784259,558,55800,0.001168737,19784521,66193,19784521,29.61,29.61
84086,19784525,11/8/1999 0:00,3, , ,0.123,1.80E+13,1,19784259,558,55800,0.00129713,19784525,66195,19784525,5.9688,5.9688
84087,19784529,11/8/1999 0:00,3, , ,0.098,1.80E+13,1,19784259,558,55800,0.00106774,19784529,66196,19784529,5.9679,5.9679
84090,19784493,11/8/1999 0:00,3, , ,0.113,1.80E+13,1,19784259,558,55800,0.00113398,19784493,66199,19784493,13.257,13.257
84583,19792055,11/8/1999 0:00,3, , ,0.038,1.80E+13,1,22050033,558,55800,0.000366263,19792055,66697,19792055,94.707,94.707
84671,19784485,11/8/1999 0:00,3,233827,Eastside Bypass,0.875,1.80E+13,1,19784259,558,55800,0.007893841,19784485,66837,19784485,1653.5979,924.0696
84672,19784483,11/8/1999 0:00,3,233827,Eastside Bypass,0.817,1.80E+13,1,19784259,558,55800,0.008472433,19784483,66838,19784483,1653.8445,924.3162
84673,19784481,11/8/1999 0:00,3,233827,Eastside Bypass,1.351,1.80E+13,1,19784259,558,55800,0.015237893,19784481,66839,19784481,1654.2981,924.7698
84687,19791983,10/5/2000 0:00,3,273488,San Joaquin River,3.283,1.80E+13,1,22057175,558,55800,0.031842985,19791983,66845,19791983,4590.9054,4567.887
84688,19792043,10/5/2000 0:00,3,273488,San Joaquin River,1.156,1.80E+13,1,22050033,558,55800,0.011444091,19792043,66846,19792043,4578.2307,4555.2123
84689,19791969,10/5/2000 0:00,3,273488,San Joaquin River,0.358,1.80E+13,1,22050033,558,55800,0.003302618,19791969,66847,19791969,4573.026,4550.0076
84690,19792057,10/5/2000 0:00,3,273488,San Joaquin River,0.28,1.80E+13,1,22050033,558,55800,0.002660582,19792057,66848,19792057,4243.7817,4220.7633
84698,19784495,10/5/2000 0:00,3,233827,Eastside Bypass,1.598,1.80E+13,1,19784259,558,55800,0.014626924,19784495,66851,19784495,1616.4963,886.968
84699,19784523,10/5/2000 0:00,3,233827,Eastside Bypass,0.941,1.80E+13,1,19784259,558,55800,0.008461794,19784523,66852,19784523,1414.2069,684.6786
84700,19784527,10/5/2000 0:00,3,233827,Eastside Bypass,1.223,1.80E+13,1,19784259,558,55800,0.010921087,19784527,66853,19784527,1403.5545,674.0262
84701,948040408,10/5/2000 0:00,3,233827,Eastside Bypass,6.305,1.80E+13,1,19784259,558,55800,0.059522058,948040408,66854,948040408,57.1941,57.1941
84702,948040409,10/5/2000 0:00,3,233827,Eastside Bypass,0.97,1.80E+13,1,19784259,558,55800,0.009512533,948040409,66855,948040409,1391.5089,661.9806
84703,19792027,10/5/2000 0:00,3, , ,0.06,1.80E+13,1,22050049,558,55800,0.000626484,19792027,66856,19792027,0.1449,0.1449
84711,19791973,10/5/2000 0:00,3,273488,San Joaquin River,0.044,1.80E+13,1,22050033,558,55800,0.000451196,19791973,66869,19791973,4578.9192,4555.4463
84712,19797469,10/5/2000 0:00,3,273488,San Joaquin River,0.592,1.80E+13,1,22057175,558,55800,0.006386094,19797469,66870,19797469,4580.5833,4557.1104
84714,19791979,10/5/2000 0:00,3,273488,San Joaquin River,0.031,1.80E+13,1,22057175,558,55800,0.000349615,19791979,66872,19791979,4580.5878,4557.1149
84716,19791977,10/5/2000 0:00,3,273488,San Joaquin River,0.797,1.80E+13,1,22050035,558,55800,0.008275927,19791977,66874,19791977,4579.9848,4556.5119
84717,19791955,11/8/1999 0:00,3,273488,San Joaquin River,2.234,1.80E+13,1,22050033,558,55800,0.022778344,19791955,66875,19791955,4348.9107,4325.8923
84718,19791947,11/8/1999 0:00,3,273488,San Joaquin River,1.03,1.80E+13,1,22050033,558,55800,0.010085746,19791947,66876,19791947,4340.7153,4317.6969
84719,19791951,11/8/1999 0:00,3,273488,San Joaquin River,0.744,1.80E+13,1,22050033,558,55800,0.007832821,19791951,66877,19791951,4341.4335,4318.4151
84825,19792029,11/8/1999 0:00,3, , ,0.25,1.80E+13,1,22050049,558,55800,0.002822878,19792029,66931,19792029,0.639,0.639
84826,19792013,11/8/1999 0:00,3, , ,0.832,1.80E+13,1,22050049,558,55800,0.008956336,19792013,66932,19792013,0.9423,0.9423
84827,19792021,11/8/1999 0:00,3, , ,0.206,1.80E+13,1,22050049,558,55800,0.002300144,19792021,66933,19792021,0.684,0.684
84828,19797471,10/5/2000 0:00,3, , ,0.502,1.80E+13,1,22050049,558,55800,0.005177037,19797471,66934,19797471,1.5453,1.5453
84829,19792005,11/8/1999 0:00,3, , ,0.11,1.80E+13,1,22050049,558,55800,0.001019946,19792005,66935,19792005,1.6344,1.6344
84830,19792017,11/8/1999 0:00,3, , ,0.078,1.80E+13,1,22050049,558,55800,0.000856684,19792017,66936,19792017,0.7461,0.7461
84831,19784517,10/5/2000 0:00,3,233827,Eastside Bypass,6.486,1.80E+13,1,19784259,558,55800,0.059359976,19784517,66943,19784517,1543.0464,813.5181
85011,948040406,12/1/2010 0:00,3, , ,0.117,1.80E+13,1,19784259,558,55800,0.001040571,948040406,67133,948040406,1324.2015,594.6732
86774,2833568,7/17/1999 0:00,3,273488,San Joaquin River,0.149,1.80E+13,1,21611071,558,55800,0.00159243,2833568,67264,2833568,25899.4665,20934.7884
86775,2833578,7/17/1999 0:00,3,273488,San Joaquin River,1.16,1.80E+13,1,21611071,558,55800,0.012352594,2833578,67265,2833578,25859.1843,20850.5313
86776,2833608,7/17/1999 0:00,3,273488,San Joaquin River,2.497,1.80E+13,1,21611071,558,55800,0.02397433,2833608,67266,2833608,25899.0363,20890.3833
86777,2833602,7/17/1999 0:00,3,273488,San Joaquin River,5.864,1.80E+13,1,21611071,558,55800,0.05903336,2833602,67267,2833602,25813.7127,20849.0346
86809,2821896,7/6/1999 0:00,3, , ,0.117,1.80E+13,1,17691005,558,55800,0.001138347,2821896,67482,2821896,6.0606,0
86878,2821898,7/6/1999 0:00,3, , ,0.116,1.80E+13,1,17691005,558,55800,0.001210435,2821898,67532,2821898,6.0606,6.0606
87144,2833610,6/3/2003 0:00,3, , ,0.061,1.80E+13,1,21611071,558,55800,0.000549048,2833610,67607,2833610,37.5138,37.5138
87158,2821862,7/6/1999 0:00,3, , ,0.023,1.80E+13,1,17691003,558,55800,0.000206176,2821862,68146,2821862,4807.0035,0.0018
87160,2821894,5/29/2008 0:00,3, , ,0.058,1.80E+13,1,17691005,558,55800,0.000659671,2821894,68148,2821894,6.102,6.102
87173,2833564,9/1/2000 0:00,3, , ,0.081,1.80E+13,1,21611071,558,55800,0.000829054,2833564,68161,2833564,25899.4665,0
87174,2833570,7/17/1999 0:00,3, , ,0.077,1.80E+13,1,21611071,558,55800,0.000860787,2833570,68162,2833570,44.3601,44.3601
87179,2833576,7/17/1999 0:00,3, , ,0.046,1.80E+13,1,21611071,558,55800,0.000519673,2833576,68167,2833576,45.0144,1.0395
87228,2821856,9/1/2000 0:00,3,273488,San Joaquin River,0.072,1.80E+13,1,17691003,558,55800,0.00074156,2821856,68454,2821856,32541.6132,22769.9334
87263,2821854,7/6/1999 0:00,3,273488,San Joaquin River,1.363,1.80E+13,1,17691003,558,55800,0.014129486,2821854,68528,2821854,32543.1819,27578.5038
87266,2821852,7/6/1999 0:00,3,273488,San Joaquin River,0.402,1.80E+13,1,17690999,558,55800,0.004247505,2821852,68531,2821852,32544.7632,27580.0851
87268,2821858,9/1/2000 0:00,3,273488,San Joaquin River,0.106,1.80E+13,1,17691003,558,55800,0.001197814,2821858,68533,2821858,27794.1645,22769.9271
87272,2833560,7/17/1999 0:00,3,273488,San Joaquin River,0.666,1.80E+13,1,21611069,558,55800,0.006734313,2833560,68537,2833560,25914.4677,20949.7896
87276,2833566,7/17/1999 0:00,3,273488,San Joaquin River,2.583,1.80E+13,1,21611071,558,55800,0.027104628,2833566,68541,2833566,25912.7622,20948.0841
87887,1889652,3/19/2008 0:00,3,273488,San Joaquin River,5.382,1.80E+13,1,120049839,558,55800,0.060664428,1889652,68697,1889652,107113.5387,42023.268
87888,1889834,3/19/2008 0:00,3,273488,San Joaquin River,2.471,1.80E+13,1,120049839,558,55800,0.027806128,1889834,68698,1889834,107045.8866,41955.6159
87889,1909544,3/19/2008 0:00,3, , ,0.003,1.80E+13,1,120049839,558,55800,3.41E-05,1909544,68699,1909544,37353.1113,275.5476
87890,1889754,3/19/2008 0:00,3, , ,0.172,1.80E+13,1,120049839,558,55800,0.001573592,1889754,68700,1889754,37353.0699,275.5062
87891,1889756,3/19/2008 0:00,3, , ,4.299,1.80E+13,1,120049839,558,55800,0.04763211,1889756,68701,1889756,37376.1612,298.5975
87892,1889862,3/19/2008 0:00,3, , ,0.614,1.80E+13,1,120049839,558,55800,0.006762233,1889862,68702,1889862,37376.5212,298.9575
87908,1889650,3/19/2008 0:00,3,273488,San Joaquin River,6.038,1.80E+13,1,120049839,558,55800,0.063541119,1889650,68718,1889650,106768.71,41648.9661
87909,1889632,3/19/2008 0:00,3,273488,San Joaquin River,2.664,1.80E+13,1,120049839,558,55800,0.024200381,1889632,68719,1889632,106711.2144,40680.9162
87910,1889626,3/19/2008 0:00,3,273488,San Joaquin River,3.76,1.80E+13,1,120049839,558,55800,0.042506526,1889626,68720,1889626,105694.3125,40599.7713
87911,1889630,3/19/2008 0:00,3,273488,San Joaquin River,1.104,1.80E+13,1,120049839,558,55800,0.01000099,1889630,68721,1889630,45484.1262,35062.5672
87912,1889648,3/19/2008 0:00,3, , ,1.524,1.80E+13,1,120049839,558,55800,0.01505154,1889648,68722,1889648,45481.2219,1.1745
87913,1909514,3/19/2008 0:00,3, , ,2.771,1.80E+13,1,120049839,558,55800,0.028470381,1909514,68723,1909514,45504.6849,24.6375
87914,1889776,3/19/2008 0:00,3, , ,0.653,1.80E+13,1,120049839,558,55800,0.006417598,1889776,68724,1889776,45480.4965,0.4491
87915,1889766,3/19/2008 0:00,3,254998,Old River,0.382,1.80E+13,1,120049839,558,55800,0.00383203,1889766,68725,1889766,37032.2577,822.6315
87916,1897674,3/19/2008 0:00,3,254998,Old River,0.91,1.80E+13,1,120049839,558,55800,0.009177681,1897674,68726,1897674,37032.1632,822.537
87930,1889664,3/19/2008 0:00,3,273488,San Joaquin River,2.469,1.80E+13,1,120049839,558,55800,0.026748143,1889664,68740,1889664,45473.2416,35023.6737
87931,1897256,3/19/2008 0:00,3,273488,San Joaquin River,0.803,1.80E+13,1,120049374,558,55800,0.009026464,1897256,68741,1897256,39101.9409,34124.823
87932,1897490,3/19/2008 0:00,3,273488,San Joaquin River,1.555,1.80E+13,1,120049374,558,55800,0.016220204,1897490,68742,1897490,37494.0279,32529.3498
87934,1897336,3/19/2008 0:00,3,273488,San Joaquin River,3.856,1.80E+13,1,17690775,558,55800,0.039189764,1897336,68744,1897336,37449.4428,32484.7647
87935,1897328,3/19/2008 0:00,3,273488,San Joaquin River,0.751,1.80E+13,1,120049374,558,55800,0.007427626,1897328,68745,1897328,37453.5315,32488.8534
87937,1897406,3/19/2008 0:00,3,273488,San Joaquin River,1.032,1.80E+13,1,17690899,558,55800,0.009668906,1897406,68747,1897406,35996.2623,31031.5842
87938,1897404,3/19/2008 0:00,3,273488,San Joaquin River,2.998,1.80E+13,1,17690863,558,55800,0.029698452,1897404,68748,1897404,35997.6528,31032.9747
87940,1897410,3/19/2008 0:00,3,273488,San Joaquin River,5.725,1.80E+13,1,17690899,558,55800,0.056323544,1897410,68750,1897410,35968.1184,31003.4403
87948,1897414,3/19/2008 0:00,3,273488,San Joaquin River,0.327,1.80E+13,1,17690975,558,55800,0.003246819,1897414,68758,1897414,35856.2124,30891.5343
87949,1897412,3/19/2008 0:00,3,273488,San Joaquin River,2.627,1.80E+13,1,17690947,558,55800,0.025555998,1897412,68759,1897412,35889.3351,30924.657
87951,1897416,3/19/2008 0:00,3,273488,San Joaquin River,0.88,1.80E+13,1,17690983,558,55800,0.008817127,1897416,68761,1897416,35855.0775,30890.3994
87952,1889842,3/19/2008 0:00,3, , ,1.468,1.80E+13,1,120049839,558,55800,0.015949582,1889842,68773,1889842,1673.5896,438.8328
87953,1889708,3/19/2008 0:00,3, , ,1.737,1.80E+13,1,120049839,558,55800,0.019673538,1889708,68774,1889708,1673.1009,438.3441
87954,1889828,3/19/2008 0:00,3,273488,San Joaquin River,0.23,1.80E+13,1,20196594,558,55800,0.002375655,1889828,68775,1889828,39943.3338,34688.1663
89906,1897502,3/19/2008 0:00,3, , ,0.475,1.80E+13,1,120049374,558,55800,0.005243514,1897502,68786,1897502,14.3739,14.3739
90207,1897616,3/19/2008 0:00,3, , ,5.142,1.80E+13,1,17690713,558,55800,0.052791985,1897616,68788,1897616,71.5095,71.5095
91149,1897450,3/19/2008 0:00,3, , ,0.027,1.80E+13,1,120049839,558,55800,0.000267763,1897450,68806,1897450,3.9492,3.9492
91151,1897448,3/19/2008 0:00,3, , ,0.536,1.80E+13,1,120049839,558,55800,0.005619306,1897448,68807,1897448,3.9447,3.9447
91521,1909526,3/19/2008 0:00,3, , ,0.037,1.80E+13,1,120049839,558,55800,0.000372645,1909526,68860,1909526,59.778,1.4607
91522,1889846,3/19/2008 0:00,3, , ,0.194,1.80E+13,1,120049839,558,55800,0.001748184,1889846,68861,1889846,58.4955,0.1782
91523,1889696,3/19/2008 0:00,3, , ,4.108,1.80E+13,1,120049839,558,55800,0.03710727,1889696,68862,1889696,59.7717,1.4544
91527,1909534,3/19/2008 0:00,3, , ,1.611,1.80E+13,1,120049839,558,55800,0.015922341,1909534,68866,1909534,1322.8893,88.1325
91528,1889716,3/19/2008 0:00,3, , ,0.084,1.80E+13,1,120049839,558,55800,0.000775172,1889716,68867,1889716,1322.9001,88.1433
91529,1889778,3/19/2008 0:00,3, , ,2.761,1.80E+13,1,120049839,558,55800,0.028569468,1889778,68868,1889778,38.8755,4.1139
91530,1889728,3/19/2008 0:00,3, , ,2.665,1.80E+13,1,120049839,558,55800,0.028068996,1889728,68869,1889728,37.5489,37.5489
91534,1889714,3/19/2008 0:00,3, , ,0.057,1.80E+13,1,120049839,558,55800,0.000568311,1889714,68872,1889714,13.9806,13.9806
91546,1897686,3/19/2008 0:00,3, , ,0.169,1.80E+13,1,120049374,558,55800,0.001651713,1897686,68886,1897686,10.0314,0.8991
91549,1897408,3/19/2008 0:00,3, , ,0.051,1.80E+13,1,17690899,558,55800,0.000503168,1897408,68894,1897408,25.4448,25.4448
91554,1897614,3/19/2008 0:00,3, , ,3.643,1.80E+13,1,17690713,558,55800,0.037005896,1897614,68898,1897614,39104.3232,1.053
91555,1897622,3/19/2008 0:00,3, , ,0.026,1.80E+13,1,120049374,558,55800,0.000278999,1897622,68899,1897622,39103.6455,0.3753
91556,1889672,3/19/2008 0:00,3,228618,Middle River,1.443,1.80E+13,1,120049839,558,55800,0.013371272,1889672,68900,1889672,39410.6913,303.1506
91557,1909516,3/19/2008 0:00,3,228618,Middle River,0.056,1.80E+13,1,120049839,558,55800,0.000560602,1909516,68901,1909516,39410.2161,302.6754
91558,1889700,3/19/2008 0:00,3,228618,Middle River,3.336,1.80E+13,1,120049839,558,55800,0.033409253,1889700,68902,1889700,39395.3148,287.7741
91559,1889712,5/29/2008 0:00,3,228618,Middle River,0.717,1.80E+13,1,120049839,558,55800,0.007746626,1889712,68903,1889712,39389.8653,137.8638
91560,1909478,3/19/2008 0:00,3,228618,Middle River,1.019,1.80E+13,1,120049839,558,55800,0.009795661,1909478,68904,1909478,39388.0599,136.0584
91561,1909484,3/19/2008 0:00,3,228618,Middle River,0.843,1.80E+13,1,120049839,558,55800,0.008622488,1909484,68905,1909484,39386.8071,134.8056
91562,1909480,3/19/2008 0:00,3,228618,Middle River,0.238,1.80E+13,1,120049839,558,55800,0.002237282,1909480,68906,1909480,39387.3552,135.3537
91563,1909482,3/19/2008 0:00,3,228618,Middle River,0.559,1.80E+13,1,120049839,558,55800,0.005275839,1909482,68907,1909482,39387.1932,135.1917
91564,1897596,3/19/2008 0:00,3,228618,Middle River,1.825,1.80E+13,1,120049839,558,55800,0.018451369,1897596,68908,1897596,39389.5512,137.5497
91565,1889720,3/19/2008 0:00,3,228618,Middle River,0.325,1.80E+13,1,120049839,558,55800,0.003233294,1889720,68909,1889720,39389.6484,137.6469
91569,1897392,3/19/2008 0:00,3,254998,Old River,0.066,1.80E+13,1,17690851,558,55800,0.000695256,1897392,68913,1897392,36077.7384,0
91570,1909528,3/19/2008 0:00,3, , ,1.403,1.80E+13,1,120049839,558,55800,0.015370514,1909528,68914,1909528,39400.6275,6.8679
91571,1889704,3/19/2008 0:00,3, , ,1.064,1.80E+13,1,120049839,558,55800,0.010004996,1889704,68915,1889704,39400.9506,7.191
91572,1909530,3/19/2008 0:00,3, , ,0.301,1.80E+13,1,120049839,558,55800,0.003335499,1909530,68916,1909530,39393.8334,0.0738
91573,1909488,3/19/2008 0:00,3, , ,0.682,1.80E+13,1,120049839,558,55800,0.006388922,1909488,68917,1909488,39250.2573,146.9484
91574,1909486,3/19/2008 0:00,3, , ,0.11,1.80E+13,1,120049839,558,55800,0.001023153,1909486,68918,1909486,39250.2906,146.9817
91575,1897604,5/29/2008 0:00,3, , ,0.242,1.80E+13,1,120049839,558,55800,0.002450214,1897604,68919,1897604,39250.3527,147.0438
91576,1909490,3/19/2008 0:00,3, , ,2.195,1.80E+13,1,120049839,558,55800,0.021266752,1909490,68920,1909490,39249.5409,146.232
91577,1897600,3/19/2008 0:00,3, , ,0.041,1.80E+13,1,120049839,558,55800,0.000474128,1897600,68921,1897600,39248.2287,0.4977
91578,1897598,3/19/2008 0:00,3, , ,1.021,1.80E+13,1,17690713,558,55800,0.011734226,1897598,68922,1897598,39248.1657,0.4347
91579,1897602,3/19/2008 0:00,3, , ,0.902,1.80E+13,1,120049839,558,55800,0.009966305,1897602,68923,1897602,39248.7876,1.0566
91581,1889770,3/19/2008 0:00,3, , ,0.465,1.80E+13,1,120049839,558,55800,0.004958903,1889770,68925,1889770,39391.3899,1.7415
91582,1889768,3/19/2008 0:00,3, , ,1.348,1.80E+13,1,120049839,558,55800,0.014886712,1889768,68926,1889768,39390.9795,1.3311
91583,1889836,3/19/2008 0:00,3, , ,1.146,1.80E+13,1,120049839,558,55800,0.012958127,1889836,68927,1889836,39390.3207,0.6723
91584,1909554,3/19/2008 0:00,3, , ,0.285,1.80E+13,1,120049839,558,55800,0.003245891,1909554,68928,1909554,39389.6727,0.0243
91587,1889868,3/19/2008 0:00,3, , ,0.111,1.80E+13,1,120049839,558,55800,0.001054287,1889868,68931,1889868,14.8869,14.8869
91602,1889656,3/19/2008 0:00,3, , ,0.682,1.80E+13,1,120049839,558,55800,0.006856657,1889656,68946,1889656,5.5242,5.5242
91626,1897316,3/19/2008 0:00,3, , ,0.113,1.80E+13,1,120049839,558,55800,0.001160148,1897316,68968,1897316,195.7167,195.7167
91627,1897314,3/19/2008 0:00,3, , ,1.929,1.80E+13,1,17690789,558,55800,0.021416031,1897314,68969,1897314,195.7023,195.7023
91629,1909462,3/19/2008 0:00,3,231742,Rock Slough,0.031,1.80E+13,1,120049839,558,55800,0.000284906,1909462,68971,1909462,37030.7214,0.0837
91630,1909464,3/19/2008 0:00,3,231742,Rock Slough,1.056,1.80E+13,1,17690691,558,55800,0.012023445,1909464,68972,1909464,37039.7097,9.072
91631,1897426,3/19/2008 0:00,3,231742,Rock Slough,0.392,1.80E+13,1,120049839,558,55800,0.003700453,1897426,68973,1897426,37030.7088,0.0711
91632,1897428,3/19/2008 0:00,3,231742,Rock Slough,0.122,1.80E+13,1,17690691,558,55800,0.001379607,1897428,68974,1897428,37039.7196,9.0819
91633,1889674,3/19/2008 0:00,3, , ,2.84,1.80E+13,1,120049839,558,55800,0.030917349,1889674,68975,1889674,37039.7691,6.1452
91634,1889680,3/19/2008 0:00,3, , ,2.133,1.80E+13,1,120049839,558,55800,0.020535105,1889680,68976,1889680,37036.9998,3.3759
91635,1909520,3/19/2008 0:00,3, , ,0.772,1.80E+13,1,120049839,558,55800,0.007059685,1909520,68977,1909520,37036.0233,2.3994
91636,1889682,3/19/2008 0:00,3, , ,0.8,1.80E+13,1,120049839,558,55800,0.008279012,1889682,68978,1889682,37078.1496,47.5119
91637,1889908,3/19/2008 0:00,3, , ,3.846,1.80E+13,1,120049839,558,55800,0.038170676,1889908,68979,1889908,37081.1529,50.5152
91638,1889702,3/19/2008 0:00,3, , ,1.444,1.80E+13,1,120049839,558,55800,0.013580689,1889702,68980,1889702,37077.5637,46.926
91639,1889858,3/19/2008 0:00,3, , ,0.059,1.80E+13,1,120049839,558,55800,0.000632504,1889858,68981,1889858,4.3119,4.3119
91640,1909558,3/19/2008 0:00,3, , ,1.151,1.80E+13,1,120049839,558,55800,0.011185214,1909558,68982,1909558,0.0387,0.0387
91641,1889832,3/19/2008 0:00,3, , ,0.137,1.80E+13,1,120049839,558,55800,0.001252792,1889832,68983,1889832,46460.7783,955.5282
91642,1909552,3/19/2008 0:00,3, , ,1.1,1.80E+13,1,120049839,558,55800,0.010893149,1909552,68984,1909552,46460.745,955.4949
91643,1909560,3/19/2008 0:00,3, , ,7.92,1.80E+13,1,120049839,558,55800,0.082802495,1909560,68985,1909560,37121.9706,14.9337
91644,1889860,3/19/2008 0:00,3, , ,0.078,1.80E+13,1,120049839,558,55800,0.00077828,1889860,68986,1889860,37121.9742,14.9373
91645,1909508,3/19/2008 0:00,3, , ,1.926,1.80E+13,1,120049839,558,55800,0.021786994,1909508,68987,1909508,46467.1584,961.9083
91646,1889642,3/19/2008 0:00,3, , ,0.472,1.80E+13,1,120049839,558,55800,0.005323614,1889642,68988,1889642,46467.3357,962.0856
91647,1889646,3/19/2008 0:00,3, , ,0.724,1.80E+13,1,120049839,558,55800,0.008191981,1889646,68989,1889646,46416.1977,4.5279
91648,1889856,3/19/2008 0:00,3, , ,0.445,1.80E+13,1,120049839,558,55800,0.004936848,1889856,68990,1889856,37121.9229,44.3592
91649,1889752,3/19/2008 0:00,3, , ,0.048,1.80E+13,1,120049839,558,55800,0.000486686,1889752,68991,1889752,0.9423,0.9423
91650,1909542,3/19/2008 0:00,3, , ,1.268,1.80E+13,1,120049839,558,55800,0.01160011,1909542,68992,1909542,0.8541,0.8541
91686,1889640,3/19/2008 0:00,3, , ,0.299,1.80E+13,1,120049839,558,55800,0.002774745,1889640,69028,1889640,1.5273,1.5273
91816,1889784,3/19/2008 0:00,3, , ,1.739,1.80E+13,1,120049839,558,55800,0.018196593,1889784,69158,1889784,34.6527,34.6527
91817,1889788,3/19/2008 0:00,3, , ,0.118,1.80E+13,1,120049839,558,55800,0.00106431,1889788,69159,1889788,29.9079,29.9079
